ID_REF	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
BCL2	121.24	121.24	121.24	121.24	735.3	735.3	735.3	1484.53	516.481818181818	355.007180972651	952.1035	1	0.590651558073654	121.24	121.24	121.24	204.72	204.72	294.94	294.94	310.27	310.27	370.59	370.59	370.59	451.69	451.69	502.14	502.14	514.40	514.40	691.48	691.48	952.10	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	1484.53	0	0	0	1	0	0	1	1	0	1	0	1	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH1	20.0	20.0	20.0	20.0	20.58	20.58	20.58	25.1	20.5436363636364	1.45181562019471	22.594	1	0.0240793201133144	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.30	20.30	22.59	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	25.10	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL18	20.0	20.0	20.0	20.0	69.19	69.19	69.19	74.11	34.6709090909091	19.7002613986098	44.3039583333333	3	0.0977337110481586	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	21.47	21.47	21.47	26.66	26.66	26.66	27.83	27.83	44.30	53.19	53.19	53.19	53.19	53.19	53.19	53.19	53.19	53.19	69.19	69.19	69.19	69.19	69.19	69.19	69.19	69.19	69.19	69.19	74.11	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTAFR	28.9	28.9	28.9	28.9	102.36	102.36	102.36	171.4	72.3454545454545	39.8186800300919	88.5885416666667	3	0.803116147308782	28.90	28.90	28.90	32.27	32.27	32.27	34.80	34.80	34.80	43.84	43.84	43.84	59.44	59.44	59.44	68.27	68.27	68.27	72.60	72.60	88.59	99.21	99.21	99.21	99.21	99.21	99.21	99.21	99.21	99.21	102.36	102.36	102.36	102.36	102.36	102.36	102.36	102.36	102.36	102.36	171.40	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANOS1	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.862606232294618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNB	60.38	60.38	60.38	60.38	308.82	308.82	308.82	338.23	165.858181818182	96.6670985503793	191.514464285714	4	0.1671388101983	60.38	60.38	60.38	60.38	69.19	69.19	69.19	91.17	91.17	91.17	101.60	101.60	101.60	101.60	112.59	112.59	112.59	122.52	122.52	122.52	191.51	211.13	211.13	211.13	211.13	211.13	211.13	284.17	284.17	284.17	284.17	284.17	284.17	284.17	308.82	308.82	308.82	308.82	308.82	308.82	338.23	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUSP2	135.85	135.85	135.85	135.85	1216.42	1216.42	1216.42	1296.3	632.970909090909	407.943582272543	599.794833333333	6	0.419263456090652	135.85	135.85	135.85	135.85	135.85	144.85	144.85	144.85	144.85	144.85	163.54	163.54	163.54	163.54	163.54	255.79	255.79	255.79	255.79	255.79	599.79	700.48	700.48	700.48	751.43	751.43	751.43	751.43	874.48	874.48	874.48	874.48	949.28	949.28	949.28	949.28	1216.42	1216.42	1216.42	1216.42	1296.30	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMMECR1L	233.08	233.08	233.08	233.08	318.97	318.97	318.97	333.87	276.881818181818	36.7082420316995	273.807333333333	6	0.243626062322946	233.08	233.08	233.08	233.08	233.08	233.09	233.09	233.09	233.09	233.09	238.83	238.83	238.83	238.83	238.83	240.38	240.38	240.38	240.38	240.38	273.81	280.91	280.91	280.91	286.92	286.92	286.92	286.92	308.82	308.82	308.82	308.82	316.27	316.27	316.27	316.27	318.97	318.97	318.97	318.97	333.87	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD151	20.0	20.0	20.0	20.0	62.03	62.03	62.03	85.07	46.4827272727273	17.3010504625424	42.6148214285714	7	0.821529745042493	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.99	23.99	23.99	23.99	23.99	23.99	23.99	33.35	33.35	33.35	33.35	33.35	33.35	42.61	47.81	47.81	47.81	48.88	48.88	48.88	49.60	49.60	49.60	51.89	51.89	51.89	51.89	52.30	52.30	52.30	62.03	62.03	62.03	85.07	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL9	20.0	20.0	20.0	20.0	534.18	534.18	534.18	736.29	250.705454545455	239.225364433686	270.415333333333	5	0.345609065155807	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	57.99	57.99	57.99	57.99	71.25	71.25	71.25	71.25	270.42	333.86	333.86	333.86	333.86	349.33	349.33	349.33	349.33	349.33	482.46	482.46	482.46	482.46	482.46	534.18	534.18	534.18	534.18	534.18	736.29	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	279.78	279.78	279.78	279.78	698.4	698.4	698.4	957.43	462.615454545455	201.847443263634	556.021041666667	3	0.324362606232295	279.78	279.78	279.78	318.48	318.48	318.48	321.62	321.62	321.62	340.23	340.23	340.23	341.33	341.33	341.33	343.58	343.58	343.58	426.26	426.26	556.02	628.71	628.71	628.71	628.71	628.71	628.71	628.71	628.71	628.71	698.40	698.40	698.40	698.40	698.40	698.40	698.40	698.40	698.40	698.40	957.43	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DES	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.864022662889518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF12A	20.0	20.0	20.0	20.0	41.42	41.42	41.42	58.22	33.3681818181818	9.93423265845914	37.6177083333333	3	0.69971671388102	20.00	20.00	20.00	25.69	25.69	25.69	27.73	27.73	27.73	28.20	28.20	28.20	28.60	28.60	28.60	29.00	29.00	29.00	32.27	32.27	37.62	41.26	41.26	41.26	41.26	41.26	41.26	41.26	41.26	41.26	41.42	41.42	41.42	41.42	41.42	41.42	41.42	41.42	41.42	41.42	58.22	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD34	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.865439093484419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTMR14	248.18	248.18	248.18	248.18	445.72	445.72	445.72	458.11	345.500909090909	70.9858127252513	364.102321428571	4	0.213881019830028	248.18	248.18	248.18	248.18	272.65	272.65	272.65	295.77	295.77	295.77	298.80	298.80	298.80	298.80	299.64	299.64	299.64	322.72	322.72	322.72	364.10	385.55	385.55	385.55	385.55	385.55	385.55	439.85	439.85	439.85	439.85	439.85	439.85	439.85	445.72	445.72	445.72	445.72	445.72	445.72	458.11	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP39	337.27	337.27	337.27	337.27	446.55	446.55	446.55	450.71	395.410909090909	41.2115878352297	398.7815	5	0.390934844192635	337.27	337.27	337.27	337.27	338.26	338.26	338.26	338.26	344.60	344.60	344.60	344.60	377.78	377.78	377.78	377.78	383.46	383.46	383.46	383.46	398.78	415.16	415.16	415.16	415.16	432.31	432.31	432.31	432.31	432.31	434.56	434.56	434.56	434.56	434.56	446.55	446.55	446.55	446.55	446.55	450.71	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IDO1	97.75	97.75	97.75	97.75	2337.95	2337.95	2337.95	2954.12	968.576363636363	930.916022189217	1204.95732142857	4	0.392351274787535	97.75	97.75	97.75	97.75	188.48	188.48	188.48	191.07	191.07	191.07	197.00	197.00	197.00	197.00	373.95	373.95	373.95	555.91	555.91	555.91	1204.96	1389.62	1389.62	1389.62	1389.62	1389.62	1389.62	1605.06	1605.06	1605.06	1605.06	1605.06	1605.06	1605.06	2337.95	2337.95	2337.95	2337.95	2337.95	2337.95	2954.12	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL5RA	20.0	20.0	20.0	20.0	25.39	25.39	25.39	33.97	21.76	4.15757140648241	27.2545	1	0.195467422096317	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	27.25	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	33.97	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLT1	20.0	20.0	20.0	20.0	231.48	231.48	231.48	320.42	123.878181818182	98.0509973819915	149.096785714286	4	0.31586402266289	20.00	20.00	20.00	20.00	20.00	20.00	20.00	31.63	31.63	31.63	47.97	47.97	47.97	47.97	49.01	49.01	49.01	113.46	113.46	113.46	149.10	204.87	204.87	204.87	204.87	204.87	204.87	209.49	209.49	209.49	209.49	209.49	209.49	209.49	231.48	231.48	231.48	231.48	231.48	231.48	320.42	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA3	20.0	20.0	20.0	20.0	32.27	32.27	32.27	71.65	29.0527272727273	14.203628915885	48.2215	1	0.128895184135977	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.50	23.50	23.50	25.05	25.05	25.69	25.69	29.52	29.52	31.90	31.90	48.22	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	71.65	1	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARG	20.0	20.0	20.0	20.0	91.41	91.41	91.41	97.79	71.6454545454545	19.5432729014993	48.405	10	0.709631728045326	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	48.41	62.32	62.32	62.62	62.62	67.11	67.11	71.04	71.04	73.85	73.85	73.85	77.07	77.07	81.22	81.22	83.67	83.67	91.41	91.41	97.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GZMA	2775.39	2775.39	2775.39	2775.39	26961.06	26961.06	26961.06	30683.41	10558.5854545455	9731.21365227321	15322.3920833333	3	0.0963172804532578	2775.39	2775.39	2775.39	3380.18	3380.18	3380.18	3797.97	3797.97	3797.97	4490.97	4490.97	4490.97	5015.03	5015.03	5015.03	5155.93	5155.93	5155.93	5672.76	5672.76	15322.39	19763.83	19763.83	19763.83	19763.83	19763.83	19763.83	19763.83	19763.83	19763.83	26961.06	26961.06	26961.06	26961.06	26961.06	26961.06	26961.06	26961.06	26961.06	26961.06	30683.41	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH2	152.46	152.46	152.46	152.46	392.37	392.37	392.37	441.92	266.491818181818	89.5412472569518	259.5935	6	0.674220963172805	152.46	152.46	152.46	152.46	152.46	176.61	176.61	176.61	176.61	176.61	186.64	186.64	186.64	186.64	186.64	189.93	189.93	189.93	189.93	189.93	259.59	271.07	271.07	271.07	282.90	282.90	282.90	282.90	291.11	291.11	291.11	291.11	333.48	333.48	333.48	333.48	392.37	392.37	392.37	392.37	441.92	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBR1	66.36	66.36	66.36	66.36	188.85	188.85	188.85	226.96	123.040909090909	45.5252442366861	156.043611111111	2	0.490084985835694	66.36	66.36	66.36	77.05	77.05	88.35	88.35	88.35	97.93	97.93	111.41	111.41	111.41	113.63	113.63	116.01	116.01	116.01	130.61	130.61	156.04	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	188.85	226.96	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTTNBP2	20.0	20.0	20.0	20.0	50.74	50.74	50.74	92.12	34.6754545454545	20.4945391234909	60.5255	1	0.449008498583569	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	25.38	25.38	25.38	27.68	27.68	28.69	28.69	37.46	37.46	39.36	39.36	60.53	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	92.12	1	2	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD28	26.6	26.6	26.6	26.6	351.67	351.67	351.67	424.05	162.660909090909	128.754916760808	221.777291666667	3	0.364022662889518	26.60	26.60	26.60	43.36	43.36	43.36	56.34	56.34	56.34	61.09	61.09	61.09	62.85	62.85	62.85	148.78	148.78	148.78	163.83	163.83	221.78	279.78	279.78	279.78	279.78	279.78	279.78	279.78	279.78	279.78	351.67	351.67	351.67	351.67	351.67	351.67	351.67	351.67	351.67	351.67	424.05	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMB3	20.0	20.0	20.0	20.0	37.7	37.7	37.7	40.59	27.1990909090909	7.36557034086844	27.8131666666667	5	0.280453257790368	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	22.85	22.85	22.85	22.85	27.81	29.88	29.88	29.88	29.88	30.42	30.42	30.42	30.42	30.42	34.25	34.25	34.25	34.25	34.25	37.70	37.70	37.70	37.70	37.70	40.59	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
